,Hours,Minutes,Seconds,Latency,Reliability,TotalCost,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Tactic__1,Tactic__2,Tactic__3,Tactic__4,Tactic__5,Server__1,Server__2,Server__3,predicted_Latency,predicted_Reliability,predicted_TotalCost
22085,0.739130435,0.86440678,0.8776909409999999,0.194609615,1,0.082265867,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.130391418,1.0,0.143816168
22100,0.739130435,0.8813559320000001,0.9925246659999999,0.07999819700000001,1,0.078906425,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.128570378,1.0,0.146674273
22115,0.739130435,0.9152542370000001,0.725329663,0.188979268,1,0.073228643,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.127487354,1.0,0.147335687
22130,0.739130435,0.93220339,0.769216517,0.058245954,1,0.053347399000000004,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.129579011,1.0,0.14539168
22145,0.739130435,0.949152542,0.7409273120000001,0.04335144900000001,1,0.050395493,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.129338982,1.0,0.145523892
22160,0.739130435,0.966101695,0.858451953,0.066209645,1,0.05597661599999999,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.129579363,1.0,0.145230022
22175,0.739130435,0.983050847,0.869660546,0.059406947,1,0.060688914000000004,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.128576359,1.0,0.145929892
22190,0.739130435,1.0,0.879190365,0.048016712999999996,1,0.054127322,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.128462527,1.0,0.145931334
22205,0.7826086959999999,0.0,0.8709442759999999,0.052036735,1,0.06232511599999999,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.131164787,1.0,0.154081209
22220,0.7826086959999999,0.033898305,0.248088587,0.10164065,1,0.089512066,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.13146154699999998,1.0,0.155337334
22235,0.7826086959999999,0.050847458,0.512939638,0.10889816,1,0.080558983,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.125038113,1.0,0.150305711
22250,0.7826086959999999,0.06779661,0.645220104,0.100312076,1,0.074207304,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.128075412,1.0,0.151415928
22265,0.7826086959999999,0.084745763,0.955603777,0.18953966,1,0.11350713400000001,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12943901800000002,1.0,0.152042147
22280,0.7826086959999999,0.118644068,0.23951271300000002,0.050383863,1,0.051471117999999996,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.132402214,1.0,0.153912407
22295,0.7826086959999999,0.13559322,0.40672425799999995,0.112020406,1,0.08286871,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.13046432300000002,1.0,0.15524945
22310,0.7826086959999999,0.152542373,0.562523986,0.07361878200000001,1,0.05964727400000001,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.126943132,1.0,0.149871994
22325,0.7826086959999999,0.169491525,0.744266729,0.081134557,1,0.074311043,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12980815,1.0,0.151553285
22340,0.7826086959999999,0.20338983100000002,0.007180875,0.130590818,1,0.08740582599999999,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.130275259,1.0,0.151945437
22355,0.7826086959999999,0.22033898300000002,0.41235747799999994,0.149746778,1,0.084401781,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.130694852,1.0,0.15327428699999998
22370,0.7826086959999999,0.237288136,0.759508417,0.072199417,1,0.055953919000000005,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12915500800000002,1.0,0.150333395
22385,0.7826086959999999,0.254237288,0.9464475659999999,0.059528372,1,0.06920095400000001,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.130480906,1.0,0.152496502
22400,0.7826086959999999,0.288135593,0.237620382,0.068652448,1,0.067715517,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.13070717199999998,1.0,0.15306270800000002
22415,0.7826086959999999,0.305084746,0.6061086179999999,0.050886315999999994,1,0.055569545,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.129061141,1.0,0.14952061
22430,0.7826086959999999,0.322033898,0.6787127940000001,0.080693287,1,0.06822174,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.129235417,1.0,0.149542195
22445,0.7826086959999999,0.33898305100000004,0.7625052609999999,0.07745207700000001,1,0.079123448,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.129716658,1.0,0.15003109
22460,0.7826086959999999,0.372881356,0.005165137,0.10401405300000001,1,0.069617714,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12996608,1.0,0.150485364
22475,0.7826086959999999,0.38983050799999996,0.239464332,0.116744795,1,0.069913426,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.129823776,1.0,0.151930452
22490,0.7826086959999999,0.406779661,0.7738881120000001,0.125727355,1,0.09300862300000001,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.128675937,1.0,0.147981226
22505,0.7826086959999999,0.44067796600000003,0.241965348,0.203434168,1,0.100328905,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.129824461,1.0,0.149804134
22520,0.7826086959999999,0.45762711899999997,0.418927514,0.069648769,1,0.046616662999999996,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.128000349,1.0,0.153102969
22535,0.7826086959999999,0.474576271,0.563998235,0.087888632,1,0.08668917599999999,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12860696900000002,1.0,0.147032169
22550,0.7826086959999999,0.491525424,0.648336916,0.08499232300000001,1,0.07185633799999999,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.129243688,1.0,0.147642556
22565,0.7826086959999999,0.508474576,0.798741038,0.097343385,1,0.068582068,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12953663,1.0,0.14806561699999998
22580,0.7826086959999999,0.525423729,0.820929108,0.044019953,1,0.041868508,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.129644233,1.0,0.149078391
22595,0.7826086959999999,0.542372881,0.786842174,0.04578268,1,0.051608985999999996,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.129583637,1.0,0.149103563
22610,0.7826086959999999,0.559322034,0.8146052659999999,0.051193681,1,0.050495017999999996,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.129607819,1.0,0.148703928
22625,0.7826086959999999,0.576271186,0.815181797,0.053843745,1,0.06638614400000001,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.129511562,1.0,0.148749788
22640,0.7826086959999999,0.5932203389999999,0.813328431,0.052084212000000005,1,0.055042923,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.129500758,1.0,0.14860150800000002
22655,0.7826086959999999,0.610169492,0.892119152,0.08994220900000001,1,0.09188311,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12947198699999998,1.0,0.14842264900000002
22670,0.7826086959999999,0.627118644,0.996630916,0.06361235900000001,1,0.069466807,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12927179,1.0,0.14882178599999998
22685,0.7826086959999999,0.661016949,0.24374647600000002,0.082768156,1,0.07289159,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.127277838,1.0,0.150821517
22700,0.7826086959999999,0.6779661020000001,0.554627732,0.08660852,1,0.085426534,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12961192300000002,1.0,0.14583959800000001
22715,0.7826086959999999,0.711864407,0.058973432,0.10911059,1,0.076872506,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12993301,1.0,0.147136608
22730,0.7826086959999999,0.7288135590000001,0.125551981,0.054543539,1,0.05187776,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.127656267,1.0,0.149576085
22745,0.7826086959999999,0.745762712,0.272506636,0.052165721,1,0.058804333,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12944262199999998,1.0,0.143940529
22760,0.7826086959999999,0.762711864,0.337568065,0.058564345999999996,1,0.068080287,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.129652126,1.0,0.143937284
22775,0.7826086959999999,0.779661017,0.487264404,0.055337452999999995,1,0.058480969,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.13012426300000002,1.0,0.144844944
22790,0.7826086959999999,0.796610169,0.5217066810000001,0.061436473,1,0.058433807000000004,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.130210935,1.0,0.144731615
22805,0.7826086959999999,0.813559322,0.591567119,0.073734526,1,0.059741052,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.13026693,1.0,0.14480937900000002
22820,0.7826086959999999,0.830508475,0.789122821,0.121216276,1,0.085401416,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.130208025,1.0,0.145116713
22835,0.7826086959999999,0.86440678,0.185605403,0.141639506,1,0.06985324400000001,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.129338696,1.0,0.14639353900000002
22850,0.7826086959999999,0.8813559320000001,0.21728721399999998,0.047375839,1,0.050067085,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.125518274,1.0,0.149468201
22865,0.7826086959999999,0.898305085,0.330785423,0.102405886,1,0.086578549,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.125061006,1.0,0.149600087
22880,0.7826086959999999,0.9152542370000001,0.962389925,0.136775384,1,0.07227254400000001,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.130701695,1.0,0.14430125900000002
22895,0.7826086959999999,0.949152542,0.09285428800000001,0.04853323,1,0.042741852999999996,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.127819476,1.0,0.14705833199999999
22910,0.7826086959999999,0.966101695,0.643239525,0.10135026,1,0.09282658099999999,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.132113116,1.0,0.142872959
22925,0.7826086959999999,0.983050847,0.930739533,0.083512063,1,0.061779252,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.13009389999999998,1.0,0.14485825
22940,0.826086957,0.0,0.322127996,0.07822341,1,0.066133594,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12433558,1.0,0.148892268
22955,0.826086957,0.016949153,0.322454826,0.047990755999999996,1,0.052407498,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.125147697,1.0,0.15104665
22970,0.826086957,0.033898305,0.289352973,0.049768429,1,0.05259559,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.125118701,1.0,0.15081608900000001
22985,0.826086957,0.050847458,0.255806977,0.041631507000000005,1,0.045462987,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12485151800000001,1.0,0.150477337
23000,0.826086957,0.06779661,0.225353252,0.041087194,1,0.046315952,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.124408638,1.0,0.150085406
23025,1.0,0.20338983100000002,0.649065601,0.08672133900000001,1,0.061098438,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.127324052,1.0,0.151431013
23040,1.0,0.22033898300000002,0.9102554959999999,0.071773533,1,0.06826565,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.129180325,1.0,0.154212833
23055,1.0,0.254237288,0.09461855400000001,0.104846754,1,0.09972243900000001,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.129187405,1.0,0.154380205
23070,1.0,0.271186441,0.254949744,0.065120285,1,0.048173669,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.128778158,1.0,0.155759608
23085,1.0,0.288135593,0.488380353,0.073174877,1,0.056709892000000005,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12685761199999998,1.0,0.149645463
23100,1.0,0.305084746,0.7386841279999999,0.090196573,1,0.076256245,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12975781,1.0,0.149881867
23115,1.0,0.322033898,0.981515474,0.07333510000000001,1,0.093001195,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12979560199999998,1.0,0.152915161
23130,1.0,0.33898305100000004,0.9522498690000001,0.043823874000000006,1,0.055576016,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.128845008,1.0,0.154047974
23145,1.0,0.372881356,0.131063548,0.042703937000000004,1,0.051147095,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12784942800000001,1.0,0.155421789
23160,1.0,0.38983050799999996,0.304914461,0.060043115,1,0.080374994,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.126905078,1.0,0.147018852
23175,1.0,0.406779661,0.508736075,0.063029458,1,0.068830259,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.127928557,1.0,0.14874969
23190,1.0,0.423728814,0.531428855,0.074580952,1,0.08407212800000001,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12827936199999998,1.0,0.148858787
23205,1.0,0.44067796600000003,0.7817004759999999,0.049848458,1,0.052680164,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.128999017,1.0,0.151297191
23220,1.0,0.45762711899999997,0.761231665,0.048210721,1,0.067932525,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12900936300000002,1.0,0.151023306
23235,1.0,0.474576271,0.7993221429999999,0.042352857,1,0.047742684,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.129029344,1.0,0.150673559
23250,1.0,0.491525424,0.7456357020000001,0.041660135,1,0.060169812999999996,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.129024471,1.0,0.150617331
23265,1.0,0.508474576,0.7029846479999999,0.047888877999999996,1,0.05735717,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.129076814,1.0,0.150145143
23280,1.0,0.525423729,0.654231589,0.046968455,1,0.056254767000000004,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.129119669,1.0,0.149562854
23295,1.0,0.542372881,0.622076269,0.049641070999999995,1,0.061204496,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.129156391,1.0,0.148973311
23310,1.0,0.559322034,0.629693423,0.052825782,1,0.04838307,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.129206778,1.0,0.14875437
23325,1.0,0.576271186,0.861820954,0.043071705999999994,1,0.069794957,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.129766119,1.0,0.149135767
23340,1.0,0.610169492,0.12199510000000001,0.068164822,1,0.048024675999999995,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.128063064,1.0,0.15235100699999998
23355,1.0,0.627118644,0.47164563600000003,0.043409285,1,0.056579421,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12939272,1.0,0.146798336
23370,1.0,0.644067797,0.47998973899999997,0.039357581,1,0.051298452,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.129527506,1.0,0.146898958
23385,1.0,0.661016949,0.45959670399999997,0.041006337999999996,1,0.044780282000000005,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.129598197,1.0,0.146429214
23400,1.0,0.6779661020000001,0.7812195890000001,0.057658785,1,0.073121,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.129589654,1.0,0.14856540199999999
23415,1.0,0.6949152540000001,0.988352957,0.056028495,1,0.075000938,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.128829464,1.0,0.14934659
23430,1.0,0.7288135590000001,0.001303246,0.03853214,1,0.039363642000000004,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12732047400000002,1.0,0.15107284699999998
23445,1.0,0.745762712,0.01723295,0.043407818,1,0.059635752,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.127234289,1.0,0.15093605
23460,1.0,0.762711864,0.295985631,0.048851381,1,0.063672618,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.130171468,1.0,0.14435828
23475,1.0,0.779661017,0.423540728,0.060558417999999996,1,0.081064789,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.130421994,1.0,0.144676408
23490,1.0,0.796610169,0.42575264399999996,0.049097704000000006,1,0.062264115,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.13056490199999998,1.0,0.14491269699999998
23505,1.0,0.813559322,0.59281175,0.053323173,1,0.069501127,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.130412369,1.0,0.145827859
23520,1.0,0.830508475,0.6805215179999999,0.060216557000000004,1,0.050909789000000004,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.13039419900000002,1.0,0.14593614300000002
23535,1.0,0.847457627,0.680897063,0.048059459000000006,1,0.076184309,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.130024587,1.0,0.146545297
23550,1.0,0.86440678,0.702972527,0.043890067000000005,1,0.052567739,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.129999852,1.0,0.146424683
23565,1.0,0.8813559320000001,0.690199936,0.039932777,1,0.047828037999999996,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.129781896,1.0,0.146755128
23580,1.0,0.898305085,0.682191377,0.065302097,1,0.082814001,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.13019492400000002,1.0,0.146172306
23595,1.0,0.9152542370000001,0.7260414359999999,0.067176545,1,0.078091855,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.130237198,1.0,0.14609182
23610,1.0,0.93220339,0.742759442,0.05333581,1,0.062002182999999995,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.130058176,1.0,0.146242121
23625,1.0,0.949152542,0.719543855,0.045619760999999995,1,0.067495752,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.129928798,1.0,0.14628596300000002
23640,1.0,0.966101695,0.692991287,0.042710668,1,0.055668847,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.130127463,1.0,0.146043076
23655,1.0,0.983050847,0.658755037,0.041196523,1,0.053695319000000005,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.130406076,1.0,0.145697152
23670,1.0,1.0,0.822836531,0.041642578,1,0.052809767,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.128861648,1.0,0.146988545
23685,0.0,0.0,0.9255493370000001,0.04823457,1,0.059470364000000005,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.131699335,1.0,0.151520433
23700,0.0,0.016949153,0.942999283,0.046038323,1,0.056762520999999996,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.13099359,1.0,0.152274235
23715,0.0,0.033898305,0.982020852,0.044472609,1,0.065798507,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.130973881,1.0,0.15215610400000001
23730,0.0,0.050847458,0.983255433,0.05092774,1,0.052026731,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.130718164,1.0,0.152215649
23745,0.0,0.06779661,0.9868466379999999,0.043385825,1,0.061133885,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.13067273699999998,1.0,0.152165263
23760,0.0,0.101694915,0.085238386,0.044748345,1,0.055172055,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.130652622,1.0,0.15210178
23775,0.0,0.118644068,0.073703814,0.054156897,1,0.07249557599999999,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.130476382,1.0,0.152059503
23790,0.0,0.13559322,0.13818913,0.08150695599999999,1,0.10336447800000001,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.13031188400000002,1.0,0.15204964
23805,0.0,0.152542373,0.146627791,0.050112292999999995,1,0.051193687,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.130134398,1.0,0.152018886
23820,0.0,0.169491525,0.151961276,0.048710602,1,0.075500585,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.129938481,1.0,0.15191811800000002
23835,0.0,0.186440678,0.12660864800000002,0.043716695,1,0.050820085999999993,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.129767257,1.0,0.151994731
23850,0.0,0.20338983100000002,0.367854109,0.066282543,1,0.063043028,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.122931267,1.0,0.152549464
23865,0.0,0.22033898300000002,0.404051204,0.06751441799999999,1,0.076106307,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.123468682,1.0,0.152545575
23880,0.0,0.237288136,0.6796617970000001,0.044499672000000004,1,0.05956821,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.129178873,1.0,0.150617217
23895,0.0,0.254237288,0.88637548,0.048001279,1,0.05918273,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.128490397,1.0,0.151996656
23910,0.0,0.271186441,0.898022306,0.041059053,1,0.050623377000000004,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.128724184,1.0,0.151702355
23925,0.0,0.288135593,0.879524858,0.044423948,1,0.059466844000000005,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.128226952,1.0,0.151931625
23940,0.0,0.305084746,0.83136611,0.038115968,1,0.060421793,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.12793226,1.0,0.151824631
23955,0.0,0.322033898,0.862404162,0.042321769,1,0.049198503,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.12809294599999999,1.0,0.151291793
23970,0.0,0.33898305100000004,0.82390445,0.039032407000000005,1,0.050874623,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.12760797699999998,1.0,0.15184354
23985,0.0,0.372881356,0.076260039,0.038316498,1,0.053990822,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.12817490199999998,1.0,0.150824941
24000,0.0,0.38983050799999996,0.037967022,0.040013826,1,0.054972922,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.12753256,1.0,0.151743796
24015,0.0,0.406779661,0.217344393,0.037779216000000004,1,0.042587001,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.121682543,1.0,0.152266757
24030,0.0,0.423728814,0.17141610899999998,0.034404752999999996,1,0.043630992,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.12671275199999998,1.0,0.151761225
24045,0.0,0.44067796600000003,0.21349691,0.06818527,1,0.091274255,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.126705481,1.0,0.151719311
24060,0.0,0.45762711899999997,0.227244148,0.052105671,1,0.062407682,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.126342739,1.0,0.151711058
24075,0.0,0.474576271,0.20912514899999998,0.043982951,1,0.077469099,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.126045073,1.0,0.151749332
24090,0.0,0.491525424,0.174201683,0.041991743,1,0.048814853,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.12592846,1.0,0.151632695
24105,0.0,0.508474576,0.155853184,0.05458137,1,0.06345013,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.12586906,1.0,0.151643345
24120,0.0,0.525423729,0.124756635,0.043181245,1,0.051718774,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.12574022099999999,1.0,0.151625597
24135,0.0,0.542372881,0.10058231,0.04536822099999999,1,0.046347241,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.125626837,1.0,0.151573075
24150,0.0,0.559322034,0.060895262,0.041256894,1,0.056680709,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.125479111,1.0,0.151544779
24165,0.0,0.576271186,0.209853834,0.037762117000000005,1,0.057200382,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.121572061,1.0,0.15217482
24180,0.0,0.5932203389999999,0.156552654,0.037517807,1,0.051543772,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.124646022,1.0,0.151600234
24195,0.0,0.610169492,0.101368559,0.038230032000000004,1,0.059255884,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.12466622599999999,1.0,0.151537419
24210,0.0,0.627118644,0.058869291,0.038086005,1,0.041591182000000004,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.12469187300000001,1.0,0.151463289
24225,0.0,0.644067797,0.12590744199999998,0.0638254,1,0.058457607,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.12467008199999999,1.0,0.15144035
24240,0.0,0.661016949,0.118541625,0.044761481,1,0.055188252,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.124195804,1.0,0.15145759
24255,0.0,0.6779661020000001,0.09754611699999999,0.048676461,1,0.06687406900000001,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.124045011,1.0,0.151431857
24270,0.0,0.6949152540000001,0.088638905,0.049559558,1,0.075070623,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.12388066800000001,1.0,0.151387407
24285,0.0,0.711864407,0.325342605,0.051627647,1,0.08002195299999999,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.122303917,1.0,0.15188485
24300,0.0,0.7288135590000001,0.36407500600000003,0.049770117,1,0.056103865,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.122525695,1.0,0.151961328
24315,0.0,0.745762712,0.334701521,0.043742805,1,0.060095973,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.122425795,1.0,0.151975697
24330,0.0,0.762711864,0.318573485,0.052420767,1,0.081251276,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.122237523,1.0,0.152052649
24345,0.0,0.779661017,0.45807364100000003,0.063739457,1,0.058378892,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.122160611,1.0,0.15207036599999998
24360,0.0,0.796610169,0.520509613,0.060243087,1,0.059420922,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.122912399,1.0,0.151702218
24375,0.0,0.813559322,0.510954268,0.044411936,1,0.059450765,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.123062343,1.0,0.151742731
24390,0.0,0.830508475,0.530682324,0.048356575,1,0.06302769,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.12307218,1.0,0.151716192
24405,0.0,0.847457627,0.501775486,0.044020684000000004,1,0.055825603,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.12301179699999999,1.0,0.151735229
24420,0.0,0.86440678,0.484441567,0.051926973,1,0.065852102,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.12291774,1.0,0.151793704
24435,0.0,0.8813559320000001,0.45694627200000004,0.041869018,1,0.050147102,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.122849305,1.0,0.151828179
24450,0.0,0.898305085,0.434412274,0.043805785,1,0.04783737,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.12274829999999999,1.0,0.151925337
24465,0.0,0.9152542370000001,0.38643042200000005,0.039608771,1,0.069764664,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.12270164199999999,1.0,0.15197761
24480,0.0,0.93220339,0.342175536,0.043429727,1,0.045896809000000004,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.12255641800000001,1.0,0.152178327
24495,0.0,0.949152542,0.538887645,0.080176746,1,0.081906915,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.122767228,1.0,0.151890217
24510,0.0,0.966101695,0.870489967,0.06489113,1,0.06629144299999999,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.122922037,1.0,0.14990187300000002
24525,0.0,1.0,0.276948997,0.044526578,1,0.059604225999999996,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.12288374699999999,1.0,0.150824471
